booking_id,guest_id,room_id,check_in,check_out,stay_days,total_amount
542,2226,74,2023-06-18,2023-06-24,6,60000
543,3273,110,2023-12-20,2023-12-22,2,15000
544,2807,68,2023-11-22,2023-11-27,5,25000
545,3398,78,2023-10-21,2023-10-23,2,20000
546,1647,112,2023-07-09,2023-07-12,3,15000
547,2557,179,2023-10-20,2023-10-27,7,24500
548,2525,75,2023-12-23,2023-12-24,1,10000
549,3176,75,2023-07-11,2023-07-18,7,70000
550,2714,56,2023-07-22,2023-07-23,1,3500
551,531,159,2023-11-16,2023-11-18,2,15000
552,681,23,2023-06-29,2023-07-04,5,37500
553,729,66,2023-08-06,2023-08-07,1,2500
554,668,77,2023-11-08,2023-11-09,1,7500
555,973,31,2023-11-17,2023-11-23,6,15000
556,2530,200,2023-09-05,2023-09-06,1,2500
557,3184,194,2023-11-28,2023-12-04,6,15000
558,2728,122,2023-11-06,2023-11-11,5,17500
559,2153,193,2023-12-09,2023-12-13,4,10000
560,1891,126,2023-09-03,2023-09-10,7,24500
561,843,14,2023-12-15,2023-12-19,4,20000
562,2961,163,2023-11-22,2023-11-25,3,15000
563,3325,169,2023-12-20,2023-12-22,2,10000
564,2068,14,2023-12-22,2023-12-24,2,10000
565,3176,170,2023-09-07,2023-09-09,2,15000
566,1438,25,2023-12-16,2023-12-21,5,37500
567,19,200,2023-12-30,2023-12-31,1,2500
568,1160,3,2023-10-29,2023-11-02,4,30000
569,854,145,2023-11-30,2023-12-03,3,15000
570,2569,190,2023-08-12,2023-08-17,5,50000
571,2016,139,2023-10-12,2023-10-15,3,22500
572,1077,175,2023-12-11,2023-12-14,3,10500
573,948,136,2023-11-08,2023-11-11,3,7500
574,2732,168,2023-04-14,2023-04-20,6,30000
575,2988,48,2023-10-17,2023-10-22,5,17500
576,436,84,2023-08-04,2023-08-09,5,50000
577,2429,73,2023-12-20,2023-12-24,4,14000
578,77,48,2023-12-24,2023-12-26,2,7000
579,106,77,2023-04-29,2023-05-03,4,30000
580,2874,19,2023-12-23,2023-12-24,1,7500
581,3149,77,2023-10-26,2023-10-30,4,30000
582,245,66,2023-09-20,2023-09-26,6,15000
583,982,58,2023-11-20,2023-11-21,1,2500
584,142,125,2023-09-20,2023-09-24,4,14000
585,3215,96,2023-09-15,2023-09-16,1,3500
586,2200,158,2023-11-22,2023-11-27,5,25000
587,3006,47,2023-06-11,2023-06-13,2,7000
588,2769,43,2023-06-27,2023-07-01,4,30000
589,1027,125,2023-11-08,2023-11-12,4,14000
590,3088,78,2023-04-23,2023-04-28,5,50000
591,2225,63,2023-12-16,2023-12-19,3,30000
592,561,51,2023-12-19,2023-12-20,1,3500
593,1822,187,2023-07-05,2023-07-12,7,24500
594,850,92,2023-12-23,2023-12-30,7,24500
595,1742,94,2023-07-02,2023-07-08,6,45000
596,1487,199,2023-11-17,2023-11-21,4,30000
597,746,46,2023-06-10,2023-06-16,6,60000
598,942,184,2023-12-28,2023-12-29,1,2500
599,2297,172,2023-10-10,2023-10-15,5,37500
600,2783,190,2023-12-22,2023-12-28,6,60000
601,3160,57,2023-10-29,2023-10-31,2,15000
602,662,20,2023-09-13,2023-09-14,1,10000
603,2606,73,2023-12-30,2023-12-31,1,3500
604,1890,57,2023-12-15,2023-12-20,5,37500
605,3127,61,2023-10-05,2023-10-11,6,15000
606,1200,116,2023-08-11,2023-08-18,7,17500
607,2753,150,2023-12-04,2023-12-10,6,45000
608,310,14,2023-07-22,2023-07-24,2,10000
609,2543,105,2023-12-21,2023-12-24,3,22500
610,10,49,2023-12-24,2023-12-27,3,7500
611,795,113,2023-10-19,2023-10-26,7,17500
612,2131,57,2023-07-24,2023-07-29,5,37500
613,2935,76,2023-06-24,2023-06-28,4,30000
614,1957,131,2023-08-11,2023-08-12,1,2500
615,1191,154,2023-08-18,2023-08-25,7,52500
616,2327,144,2023-06-28,2023-07-03,5,37500
617,924,155,2023-07-12,2023-07-16,4,30000
618,1233,38,2023-12-09,2023-12-10,1,2500
619,3474,191,2023-11-24,2023-11-25,1,7500
620,653,168,2023-09-06,2023-09-11,5,25000
621,1963,44,2023-12-27,2023-12-28,1,5000
622,1646,196,2023-11-29,2023-12-03,4,20000
623,1779,128,2023-11-25,2023-11-27,2,15000
624,1380,148,2023-11-15,2023-11-19,4,14000
625,1726,146,2023-06-01,2023-06-05,4,10000
626,2032,63,2023-08-25,2023-08-26,1,10000
627,268,149,2023-09-23,2023-09-26,3,7500
628,1344,126,2023-09-18,2023-09-25,7,24500
629,1113,99,2023-11-19,2023-11-20,1,3500
630,3086,1,2023-12-08,2023-12-09,1,7500
631,443,72,2023-06-14,2023-06-17,3,15000
632,147,23,2023-04-30,2023-05-06,6,45000
633,2482,144,2023-12-30,2023-12-31,1,7500
634,289,130,2023-08-18,2023-08-24,6,60000
635,257,90,2023-12-21,2023-12-28,7,17500
636,858,175,2023-12-01,2023-12-07,6,21000
637,1245,152,2023-07-08,2023-07-15,7,17500
638,3471,83,2023-11-21,2023-11-23,2,10000
639,1307,74,2023-11-06,2023-11-10,4,40000
640,910,191,2023-05-18,2023-05-19,1,7500
641,324,128,2023-03-22,2023-03-23,1,7500
642,2394,81,2023-11-05,2023-11-12,7,52500
643,1216,160,2023-08-14,2023-08-19,5,37500
644,1020,194,2023-09-06,2023-09-09,3,7500
645,664,88,2023-01-24,2023-01-27,3,10500
646,2774,15,2023-12-24,2023-12-25,1,5000
647,2459,188,2023-09-11,2023-09-15,4,40000
648,3100,65,2023-12-21,2023-12-28,7,24500
649,1452,138,2023-11-05,2023-11-11,6,45000
650,3037,175,2023-10-24,2023-10-31,7,24500
651,1777,70,2023-12-01,2023-12-05,4,10000
652,1077,172,2023-12-20,2023-12-22,2,15000
653,3126,20,2023-02-24,2023-03-03,7,70000
654,3130,105,2023-11-24,2023-11-26,2,15000
655,253,39,2023-06-20,2023-06-26,6,60000
656,549,119,2023-09-19,2023-09-21,2,20000
657,299,52,2023-05-05,2023-05-09,4,20000
658,2884,137,2023-12-10,2023-12-12,2,20000
659,2429,92,2023-12-23,2023-12-30,7,24500
660,109,61,2023-08-09,2023-08-13,4,10000
661,1944,179,2023-12-03,2023-12-09,6,21000
662,2721,16,2023-06-11,2023-06-12,1,2500
663,569,62,2023-08-28,2023-08-30,2,10000
664,839,90,2023-04-27,2023-05-03,6,15000
665,30,103,2023-11-18,2023-11-24,6,21000
666,1258,57,2023-10-31,2023-11-01,1,7500
667,1823,71,2023-10-25,2023-10-30,5,50000
668,698,131,2023-12-10,2023-12-11,1,2500
669,2837,64,2023-09-07,2023-09-09,2,15000
670,1504,121,2023-10-07,2023-10-14,7,70000
671,3168,6,2023-11-21,2023-11-25,4,20000
672,1107,156,2023-12-19,2023-12-25,6,21000
673,482,192,2023-08-03,2023-08-09,6,60000
674,2707,107,2023-10-14,2023-10-21,7,24500
675,2438,73,2023-12-01,2023-12-05,4,14000
676,866,166,2023-03-05,2023-03-07,2,5000
677,604,125,2023-12-16,2023-12-19,3,10500
678,1097,123,2023-11-11,2023-11-14,3,22500
679,1734,78,2023-08-15,2023-08-20,5,50000
680,13,43,2023-11-07,2023-11-10,3,22500
681,787,149,2023-12-15,2023-12-17,2,5000
682,3283,24,2023-10-25,2023-10-30,5,37500
683,1180,120,2023-11-03,2023-11-07,4,40000
684,2404,157,2023-07-08,2023-07-12,4,14000
685,3116,61,2023-12-14,2023-12-19,5,12500
686,708,74,2023-12-19,2023-12-26,7,70000
687,2371,111,2023-07-27,2023-07-28,1,3500
688,3161,177,2023-07-31,2023-08-03,3,22500
689,2587,89,2023-07-22,2023-07-28,6,60000
690,257,189,2023-12-21,2023-12-28,7,35000
691,2947,196,2023-05-29,2023-06-03,5,25000
692,271,8,2023-05-07,2023-05-09,2,15000
693,3411,56,2023-12-12,2023-12-19,7,24500
694,1674,102,2023-08-03,2023-08-04,1,5000
695,1363,30,2023-10-11,2023-10-18,7,24500
696,1759,199,2023-08-10,2023-08-17,7,52500
697,1716,23,2023-12-20,2023-12-26,6,45000
698,2598,169,2023-11-08,2023-11-11,3,15000
699,325,57,2023-05-22,2023-05-26,4,30000
700,327,47,2023-11-02,2023-11-09,7,24500
701,1037,139,2023-08-25,2023-08-30,5,37500
702,3414,92,2023-12-06,2023-12-11,5,17500
703,2121,4,2023-10-19,2023-10-21,2,10000
704,2256,161,2023-10-26,2023-11-02,7,35000
705,124,10,2023-12-20,2023-12-23,3,10500
706,2591,156,2023-11-13,2023-11-19,6,21000
707,2830,186,2023-12-07,2023-12-14,7,52500
708,1026,24,2023-12-22,2023-12-29,7,52500
709,3428,114,2023-06-22,2023-06-25,3,30000
710,3237,91,2023-10-26,2023-11-02,7,52500
711,207,26,2023-11-22,2023-11-26,4,20000
712,1181,1,2023-07-10,2023-07-16,6,45000
713,2006,139,2023-07-29,2023-08-01,3,22500
714,1598,81,2023-12-15,2023-12-20,5,37500
715,141,9,2023-12-12,2023-12-15,3,7500
716,70,129,2023-11-20,2023-11-26,6,15000
717,205,56,2023-12-12,2023-12-19,7,24500
718,2907,114,2023-12-27,2023-12-28,1,10000
719,2036,128,2023-11-10,2023-11-15,5,37500
720,442,36,2023-12-16,2023-12-18,2,7000
721,1088,199,2023-11-12,2023-11-14,2,15000
722,498,81,2023-03-01,2023-03-06,5,37500
723,257,65,2023-12-20,2023-12-21,1,3500
724,38,25,2023-10-22,2023-10-27,5,37500
725,3036,161,2023-10-15,2023-10-22,7,35000
726,1833,158,2023-09-27,2023-09-28,1,5000
727,1072,72,2023-05-20,2023-05-21,1,5000
728,2316,69,2023-11-22,2023-11-28,6,21000
729,1625,193,2023-12-15,2023-12-17,2,5000
730,2794,131,2023-05-11,2023-05-14,3,7500
731,316,157,2023-11-18,2023-11-20,2,7000
732,1976,145,2023-12-14,2023-12-20,6,30000
733,420,61,2023-06-16,2023-06-17,1,2500
734,844,188,2023-11-06,2023-11-08,2,20000
735,2691,43,2023-09-05,2023-09-07,2,15000
736,964,178,2023-07-07,2023-07-13,6,15000
737,1194,15,2023-08-08,2023-08-15,7,35000
738,3220,24,2023-12-23,2023-12-29,6,45000
739,738,65,2023-04-04,2023-04-05,1,3500
740,1750,145,2023-09-27,2023-09-28,1,5000
741,1500,61,2023-08-22,2023-08-28,6,15000
742,2587,74,2023-04-28,2023-04-30,2,20000
743,1243,12,2023-04-03,2023-04-04,1,5000
744,237,181,2023-12-11,2023-12-17,6,21000
745,3413,80,2023-05-30,2023-06-03,4,14000
746,3035,52,2023-09-04,2023-09-05,1,5000
747,112,36,2023-06-20,2023-06-27,7,24500
748,17,75,2023-10-27,2023-10-30,3,30000
749,1897,150,2023-05-17,2023-05-20,3,22500
750,880,115,2023-10-24,2023-10-29,5,37500
751,2862,113,2023-02-08,2023-02-12,4,10000
752,1360,80,2023-11-28,2023-11-30,2,7000
753,147,122,2023-07-11,2023-07-16,5,17500
754,2710,119,2023-12-01,2023-12-08,7,70000
755,504,156,2023-12-15,2023-12-19,4,14000
756,3499,165,2023-06-22,2023-06-23,1,5000
757,2728,166,2023-12-09,2023-12-10,1,2500
758,2509,189,2023-12-04,2023-12-06,2,10000
759,2412,72,2023-05-27,2023-05-29,2,10000
760,3277,57,2023-12-24,2023-12-25,1,7500
761,2023,195,2023-11-16,2023-11-20,4,30000
762,653,19,2023-07-20,2023-07-21,1,7500
763,3027,54,2023-05-30,2023-06-05,6,15000
764,1874,61,2023-12-07,2023-12-09,2,5000
765,2290,31,2023-05-24,2023-05-30,6,15000
766,3152,11,2023-10-15,2023-10-22,7,52500
767,2944,31,2023-12-01,2023-12-07,6,15000
768,47,181,2023-05-01,2023-05-04,3,10500
769,1873,123,2023-11-30,2023-12-03,3,22500
770,841,50,2023-12-26,2023-12-27,1,10000
771,2897,95,2023-10-21,2023-10-28,7,17500
772,566,118,2023-12-17,2023-12-20,3,22500
773,996,59,2023-09-13,2023-09-16,3,22500
774,826,183,2023-12-19,2023-12-20,1,5000
775,2983,90,2023-08-30,2023-09-04,5,12500
776,3020,1,2023-07-03,2023-07-06,3,22500
777,1557,52,2023-09-18,2023-09-22,4,20000
778,3139,113,2023-11-01,2023-11-03,2,5000
779,832,69,2023-08-15,2023-08-17,2,7000
780,2076,181,2023-12-20,2023-12-23,3,10500
781,1717,4,2023-11-19,2023-11-20,1,5000
782,2668,195,2023-12-18,2023-12-25,7,52500
783,1002,184,2023-05-09,2023-05-11,2,5000
784,2177,35,2023-12-07,2023-12-12,5,17500
785,2234,59,2023-04-01,2023-04-04,3,22500
786,3139,37,2023-10-17,2023-10-18,1,2500
787,1441,100,2023-11-16,2023-11-18,2,15000
788,388,14,2023-12-16,2023-12-17,1,5000
789,2224,131,2023-12-06,2023-12-11,5,12500
790,3305,151,2023-11-09,2023-11-14,5,17500
791,3301,171,2023-11-27,2023-12-02,5,12500
792,3354,41,2023-09-26,2023-09-29,3,10500
793,2342,88,2023-07-10,2023-07-11,1,3500
794,2589,60,2023-12-11,2023-12-12,1,2500
795,1780,61,2023-12-15,2023-12-18,3,7500
796,2838,78,2023-10-19,2023-10-20,1,10000
797,2939,142,2023-07-11,2023-07-12,1,5000
798,333,140,2023-04-08,2023-04-11,3,7500
799,2918,167,2023-09-11,2023-09-16,5,17500
800,1734,159,2023-05-01,2023-05-08,7,52500
801,985,112,2023-05-09,2023-05-10,1,5000
802,2765,52,2023-10-22,2023-10-24,2,10000
803,1577,77,2023-11-18,2023-11-21,3,22500
804,1906,52,2023-11-09,2023-11-10,1,5000
805,3484,87,2023-12-15,2023-12-20,5,37500
806,2785,69,2023-12-23,2023-12-28,5,17500
807,3399,152,2023-12-14,2023-12-20,6,15000
808,2541,189,2023-10-14,2023-10-20,6,30000
809,1632,56,2023-08-30,2023-09-06,7,24500
810,3169,197,2023-12-24,2023-12-28,4,14000
811,2504,180,2023-10-28,2023-10-30,2,7000
812,3013,161,2023-11-05,2023-11-11,6,30000
813,1506,122,2023-11-23,2023-11-24,1,3500
814,2820,39,2023-12-17,2023-12-19,2,20000
815,1185,33,2023-11-16,2023-11-20,4,10000
816,528,149,2023-09-18,2023-09-25,7,17500
817,3320,127,2023-11-08,2023-11-15,7,24500
818,3154,62,2023-11-27,2023-12-01,4,20000
819,3114,12,2023-11-23,2023-11-25,2,10000
820,2889,131,2023-11-09,2023-11-11,2,5000
821,1673,106,2023-10-23,2023-10-25,2,20000
822,2894,125,2023-11-29,2023-12-01,2,7000
823,2529,152,2023-11-06,2023-11-11,5,12500
824,898,199,2023-07-02,2023-07-09,7,52500
825,3093,147,2023-12-19,2023-12-26,7,35000
826,918,161,2023-06-10,2023-06-17,7,35000
827,2432,72,2023-08-16,2023-08-21,5,25000
828,1545,25,2023-07-11,2023-07-14,3,22500
829,1774,20,2023-12-10,2023-12-11,1,10000
830,2538,70,2023-08-27,2023-08-31,4,10000
831,89,196,2023-11-20,2023-11-24,4,20000
832,387,87,2023-08-11,2023-08-13,2,15000
833,1178,184,2023-12-18,2023-12-19,1,2500
834,735,165,2023-11-04,2023-11-09,5,25000
835,4,86,2023-12-08,2023-12-10,2,10000
836,2016,110,2023-02-15,2023-02-22,7,52500
837,1055,183,2023-12-01,2023-12-04,3,15000
838,2392,72,2023-05-05,2023-05-06,1,5000
839,166,188,2023-12-04,2023-12-06,2,20000
840,1043,116,2023-12-10,2023-12-16,6,15000
841,545,10,2023-11-06,2023-11-12,6,21000
842,2628,92,2023-11-12,2023-11-15,3,10500
843,3131,180,2023-07-07,2023-07-10,3,10500
844,2709,22,2023-12-19,2023-12-20,1,5000
845,457,27,2023-11-06,2023-11-10,4,20000
846,1032,146,2023-10-23,2023-10-24,1,2500
847,204,6,2023-07-09,2023-07-16,7,35000
848,2565,187,2023-08-27,2023-08-29,2,7000
849,689,82,2023-11-06,2023-11-09,3,22500
850,1462,189,2023-09-04,2023-09-07,3,15000
851,2042,25,2023-09-15,2023-09-18,3,22500
852,3410,178,2023-11-10,2023-11-17,7,17500
853,1569,111,2023-10-19,2023-10-24,5,17500
854,953,16,2023-12-27,2023-12-28,1,2500
855,2047,80,2023-12-28,2023-12-29,1,3500
856,495,38,2023-11-26,2023-12-02,6,15000
857,747,181,2023-12-21,2023-12-22,1,3500
858,3232,38,2023-12-06,2023-12-09,3,7500
859,2868,29,2023-08-08,2023-08-12,4,40000
860,657,64,2023-12-23,2023-12-24,1,7500
861,3341,72,2023-08-01,2023-08-05,4,20000
862,2217,3,2023-07-19,2023-07-20,1,7500
863,3286,50,2023-08-07,2023-08-09,2,20000
864,3101,39,2023-05-08,2023-05-13,5,50000
865,1041,56,2023-11-25,2023-12-01,6,21000
866,2115,197,2023-06-22,2023-06-25,3,10500
867,3095,94,2023-09-25,2023-09-27,2,15000
868,2521,77,2023-05-20,2023-05-21,1,7500
869,1634,183,2023-12-23,2023-12-28,5,25000
870,2646,118,2023-12-12,2023-12-13,1,7500
871,3273,180,2023-11-21,2023-11-23,2,7000
872,2805,123,2023-12-22,2023-12-25,3,22500
873,1869,136,2023-09-28,2023-09-29,1,2500
874,2308,117,2023-12-29,2023-12-30,1,7500
875,1997,95,2023-09-22,2023-09-23,1,2500
876,1915,7,2023-12-10,2023-12-15,5,25000
877,3153,30,2023-11-13,2023-11-19,6,21000
878,89,147,2023-11-06,2023-11-11,5,25000
879,2882,10,2023-10-21,2023-10-26,5,17500
880,3149,32,2023-12-16,2023-12-23,7,17500
881,622,200,2023-11-09,2023-11-13,4,10000
882,154,10,2023-11-15,2023-11-16,1,3500
883,1181,5,2023-08-06,2023-08-07,1,2500
884,983,131,2023-03-21,2023-03-28,7,17500
885,2788,163,2023-09-22,2023-09-25,3,15000
886,542,103,2023-12-23,2023-12-29,6,21000
887,1832,193,2023-12-07,2023-12-09,2,5000
888,1756,121,2023-10-22,2023-10-25,3,30000
889,2340,43,2023-12-19,2023-12-20,1,7500
890,2795,115,2023-10-10,2023-10-12,2,15000
891,720,164,2023-12-03,2023-12-07,4,30000
892,1101,161,2023-10-29,2023-11-03,5,25000
893,1614,91,2023-06-02,2023-06-08,6,45000
894,2152,196,2023-08-09,2023-08-15,6,30000
895,900,95,2023-10-12,2023-10-17,5,12500
896,1101,60,2023-12-09,2023-12-15,6,15000
897,624,95,2023-12-21,2023-12-28,7,17500
898,1051,70,2023-12-20,2023-12-25,5,12500
899,1330,124,2023-10-30,2023-10-31,1,2500
900,3368,160,2023-05-26,2023-05-31,5,37500
901,2498,40,2023-06-05,2023-06-12,7,17500
902,2635,183,2023-11-19,2023-11-22,3,15000
903,1212,8,2023-04-20,2023-04-24,4,30000
904,1867,200,2023-12-19,2023-12-21,2,5000
905,2946,80,2023-05-18,2023-05-24,6,21000
906,1781,90,2023-12-07,2023-12-11,4,10000
907,1096,14,2023-04-23,2023-04-27,4,20000
908,1080,120,2023-12-18,2023-12-20,2,20000
909,1961,194,2023-09-22,2023-09-26,4,10000
910,2540,189,2023-09-06,2023-09-08,2,10000
911,961,164,2023-10-28,2023-11-01,4,30000
912,1279,38,2023-11-29,2023-12-01,2,5000
913,1341,174,2023-12-07,2023-12-09,2,15000
914,1094,82,2023-09-30,2023-10-07,7,52500
915,2504,13,2023-12-18,2023-12-21,3,7500
916,188,57,2023-12-09,2023-12-10,1,7500
917,434,32,2023-12-17,2023-12-24,7,17500
918,2547,185,2023-12-15,2023-12-22,7,52500
919,87,62,2023-12-18,2023-12-23,5,25000
920,1046,65,2023-11-28,2023-12-03,5,17500
921,762,163,2023-12-05,2023-12-08,3,15000
922,1125,71,2023-11-29,2023-12-02,3,30000
923,685,141,2023-11-06,2023-11-08,2,5000
924,710,72,2023-11-27,2023-11-28,1,5000
925,2732,60,2023-04-07,2023-04-14,7,17500
926,1710,151,2023-10-04,2023-10-10,6,21000
927,1110,141,2023-10-05,2023-10-10,5,12500
928,769,123,2023-11-07,2023-11-12,5,37500
929,444,33,2023-10-12,2023-10-14,2,5000
930,1539,91,2023-10-19,2023-10-23,4,30000
931,70,198,2023-09-20,2023-09-24,4,40000
932,3031,144,2023-08-28,2023-09-02,5,37500
933,3497,77,2023-12-18,2023-12-22,4,30000
934,2373,101,2023-10-07,2023-10-11,4,10000
935,1372,30,2023-09-03,2023-09-07,4,14000
936,155,99,2023-11-25,2023-11-26,1,3500
937,743,115,2023-11-25,2023-11-27,2,15000
938,225,56,2023-06-01,2023-06-06,5,17500
939,1083,124,2023-12-03,2023-12-04,1,2500
940,2983,189,2023-10-21,2023-10-28,7,35000
941,2016,18,2023-08-23,2023-08-30,7,52500
942,874,54,2023-12-02,2023-12-05,3,7500
943,1886,76,2023-02-19,2023-02-22,3,22500
944,317,44,2023-12-17,2023-12-21,4,20000
945,25,176,2023-09-30,2023-10-04,4,14000
946,1138,132,2023-11-21,2023-11-26,5,37500
947,703,175,2023-02-05,2023-02-08,3,10500
948,2789,86,2023-05-17,2023-05-18,1,5000
949,382,105,2023-12-09,2023-12-11,2,15000
950,1549,163,2023-12-10,2023-12-12,2,10000
951,717,128,2023-12-23,2023-12-26,3,22500
952,3216,146,2023-12-11,2023-12-16,5,12500
953,1700,169,2023-07-08,2023-07-09,1,5000
954,1927,15,2023-03-07,2023-03-10,3,15000
955,3307,165,2023-11-26,2023-12-03,7,35000
956,2893,105,2023-12-04,2023-12-07,3,22500
957,2551,122,2023-10-14,2023-10-16,2,7000
958,3453,184,2023-09-02,2023-09-08,6,15000
959,732,32,2023-12-31,2024-01-01,1,2500
960,2412,114,2023-06-16,2023-06-20,4,40000
961,2687,135,2023-12-21,2023-12-24,3,22500
962,41,40,2023-07-11,2023-07-12,1,2500
963,1730,110,2023-11-29,2023-12-01,2,15000
964,2416,180,2023-11-23,2023-11-27,4,14000
965,2041,134,2023-11-10,2023-11-12,2,5000
966,3467,17,2023-11-10,2023-11-15,5,50000
967,2979,144,2023-12-20,2023-12-23,3,22500
968,3218,111,2023-11-29,2023-12-05,6,21000
969,3313,155,2023-12-15,2023-12-19,4,30000
970,1197,35,2023-06-10,2023-06-17,7,24500
971,2429,102,2023-12-17,2023-12-21,4,20000
972,1935,21,2023-09-25,2023-09-28,3,22500
973,3050,97,2023-11-19,2023-11-22,3,30000
974,2103,77,2023-10-20,2023-10-24,4,30000
975,2753,93,2023-10-22,2023-10-23,1,3500
976,2551,92,2023-09-11,2023-09-14,3,10500
977,3110,139,2023-07-29,2023-08-05,7,52500
978,1793,135,2023-08-10,2023-08-11,1,7500
979,1120,157,2023-09-24,2023-10-01,7,24500
980,2477,93,2023-12-03,2023-12-09,6,21000
981,1505,71,2023-03-23,2023-03-24,1,10000
982,2084,67,2023-05-30,2023-06-01,2,20000
983,1691,111,2023-07-27,2023-07-28,1,3500
984,468,142,2023-07-29,2023-08-03,5,25000
985,1495,109,2023-12-12,2023-12-18,6,21000
986,673,183,2023-12-10,2023-12-17,7,35000
987,2253,29,2023-08-25,2023-09-01,7,70000
988,2288,10,2023-12-12,2023-12-13,1,3500
989,913,184,2023-11-16,2023-11-22,6,15000
990,172,55,2023-06-11,2023-06-13,2,5000
991,2724,147,2023-09-25,2023-09-27,2,10000
992,367,38,2023-05-20,2023-05-26,6,15000
993,255,194,2023-12-18,2023-12-22,4,10000
994,2887,171,2023-11-23,2023-11-27,4,10000
995,1757,24,2023-09-05,2023-09-12,7,52500
996,836,128,2023-06-18,2023-06-22,4,30000
997,133,55,2023-12-21,2023-12-27,6,15000
998,670,29,2023-08-27,2023-08-29,2,20000
999,1317,115,2023-10-20,2023-10-26,6,45000
1000,259,122,2023-11-27,2023-12-04,7,24500
1001,3453,49,2023-12-23,2023-12-25,2,5000
1002,2637,182,2023-06-03,2023-06-08,5,25000
1003,2269,91,2023-09-17,2023-09-21,4,30000
1004,320,138,2023-09-21,2023-09-28,7,52500
1005,1699,61,2023-07-19,2023-07-24,5,12500
1006,1119,41,2023-11-17,2023-11-23,6,21000
1007,661,11,2023-08-04,2023-08-06,2,15000
1008,2242,131,2023-12-22,2023-12-25,3,7500
1009,3268,87,2023-11-26,2023-11-28,2,15000
1010,2260,153,2023-12-24,2023-12-26,2,15000
1011,1675,17,2023-08-25,2023-08-26,1,10000
1012,279,184,2023-08-27,2023-08-31,4,10000
1013,1005,2,2023-11-24,2023-12-01,7,52500
1014,923,130,2023-07-18,2023-07-22,4,40000
1015,1265,141,2023-12-06,2023-12-09,3,7500
1016,1260,128,2023-10-08,2023-10-10,2,15000
1017,2950,31,2023-12-22,2023-12-24,2,5000
1018,492,21,2023-08-04,2023-08-07,3,22500
1019,416,148,2023-08-21,2023-08-22,1,3500
1020,308,115,2023-10-25,2023-10-27,2,15000
1021,2917,84,2023-03-11,2023-03-16,5,50000
1022,1480,71,2023-11-04,2023-11-06,2,20000
1023,3293,191,2023-04-05,2023-04-11,6,45000
1024,2947,82,2023-07-15,2023-07-22,7,52500
1025,1546,155,2023-11-10,2023-11-17,7,52500
1026,449,192,2023-11-23,2023-11-25,2,20000
1027,1807,33,2023-12-17,2023-12-22,5,12500
1028,1839,95,2023-07-31,2023-08-01,1,2500
1029,1480,76,2023-11-10,2023-11-13,3,22500
1030,3097,57,2023-12-07,2023-12-14,7,52500
1031,2049,179,2023-10-17,2023-10-21,4,14000
1032,133,86,2023-12-20,2023-12-27,7,35000
1033,3396,180,2023-03-27,2023-04-02,6,21000
1034,175,21,2023-12-04,2023-12-05,1,7500
1035,578,187,2023-10-26,2023-10-27,1,3500
1036,2576,145,2023-12-05,2023-12-07,2,10000
1037,1378,75,2023-12-15,2023-12-16,1,10000
1038,794,66,2023-07-05,2023-07-12,7,17500
1039,1111,41,2023-07-14,2023-07-16,2,7000
1040,847,10,2023-11-26,2023-11-28,2,7000
1041,1117,185,2023-10-01,2023-10-04,3,22500
1042,2577,188,2023-10-22,2023-10-24,2,20000
1043,292,36,2023-10-07,2023-10-10,3,10500
1044,97,119,2023-12-03,2023-12-09,6,60000
1045,74,80,2023-11-04,2023-11-10,6,21000
1046,1942,77,2023-10-24,2023-10-28,4,30000
1047,1245,6,2023-12-03,2023-12-07,4,20000
1048,74,125,2023-10-27,2023-11-02,6,21000
1049,3007,65,2023-12-19,2023-12-22,3,10500
1050,986,76,2023-12-05,2023-12-06,1,7500
1051,2795,68,2023-11-26,2023-12-03,7,35000
1052,1930,115,2023-12-21,2023-12-23,2,15000
1053,228,66,2023-07-26,2023-07-31,5,12500
1054,2866,14,2023-12-05,2023-12-11,6,30000
1055,427,42,2023-06-19,2023-06-25,6,60000
1056,2884,19,2023-11-03,2023-11-10,7,52500
1057,1609,147,2023-10-27,2023-11-02,6,30000
1058,409,112,2023-12-20,2023-12-27,7,35000
1059,3445,85,2023-10-19,2023-10-26,7,17500
1060,2153,68,2023-11-09,2023-11-16,7,35000
1061,3040,158,2023-07-12,2023-07-14,2,10000
1062,2937,61,2023-12-31,2024-01-01,1,2500
1063,1636,51,2023-10-16,2023-10-17,1,3500
1064,2252,2,2023-07-28,2023-08-03,6,45000
1065,1204,86,2023-10-12,2023-10-15,3,15000
1066,1860,9,2023-07-11,2023-07-17,6,15000
1067,1435,138,2023-08-16,2023-08-18,2,15000
1068,1661,61,2023-07-30,2023-08-01,2,5000
1069,646,62,2023-09-24,2023-09-26,2,10000
1070,454,191,2023-07-12,2023-07-19,7,52500
1071,1391,89,2023-11-05,2023-11-08,3,30000
1072,1970,132,2023-11-09,2023-11-12,3,22500
1073,1400,179,2023-08-28,2023-08-31,3,10500
